id,host_name,neighbourhood_group,latitude,longitude,room_type,price,number_of_reviews,reviews_per_month,availability_365,last_review
15819665,Dorion,Brooklyn,40.68442,-73.9083,Entire home/apt,99,126,3.93,46,2019-03-07
15819933,Mark,Queens,40.70735,-73.89343,Private room,20,0,0.0,89,
15820512,Guillermo,Brooklyn,40.70653,-73.93864,Entire home/apt,109,91,3.31,212,2019-06-22
15821383,Tiffany,Manhattan,40.80258,-73.9676,Private room,75,8,0.26,0,2017-04-08
15825854,Michelle,Manhattan,40.74665,-73.98042,Entire home/apt,175,11,0.6,88,2018-07-12
15827516,Robert,Manhattan,40.75968,-73.99797,Entire home/apt,289,4,0.13,0,2017-02-01
15827538,Caroline & Georg,Brooklyn,40.70944,-73.96161,Entire home/apt,209,23,0.72,11,2019-08-06
15828883,Tim,Brooklyn,40.69748,-73.92588,Entire home/apt,75,84,2.61,322,2019-06-23
15829202,Susy,Brooklyn,40.68224,-73.90739,Private room,35,106,3.26,349,2019-06-24
15830677,Corporate Housing,Manhattan,40.77789,-73.95473,Entire home/apt,117,1,0.75,311,2019-05-30
15831005,Giedre & Andre,Brooklyn,40.66048,-73.93335,Entire home/apt,80,127,6.54,7,2019-06-07
15831628,Courtney,Manhattan,40.7659,-73.98371,Entire home/apt,250,1,0.35,52,2019-04-14
15832098,Golden&Mavy,Manhattan,40.82284,-73.95546,Private room,50,4,0.14,365,2019-06-15
15832372,Nathan,Brooklyn,40.7121,-73.95892,Private room,70,19,0.6,19,2019-04-24
15832702,Silvana,Brooklyn,40.70687,-73.9425,Entire home/apt,150,19,0.59,0,2018-03-26
15832811,Nina,Manhattan,40.70959,-74.00646,Entire home/apt,145,2,0.06,0,2017-03-01
15833015,Calixto,Manhattan,40.73428,-73.99969,Entire home/apt,221,3,0.13,0,2019-02-01
15833471,Sira,Brooklyn,40.68858,-73.92212,Entire home/apt,142,122,3.8,80,2019-06-30
15833574,Edward,Staten Island,40.62063,-74.13001,Entire home/apt,65,52,1.95,40,2019-06-30
15834067,Allison,Queens,40.75732,-73.92019,Entire home/apt,110,67,2.13,191,2019-06-24
15835247,Amanda,Manhattan,40.72117,-73.97839,Private room,80,10,0.31,7,2019-09-06
15839085,Susy,Brooklyn,40.68315,-73.90908,Private room,35,44,1.41,325,2019-10-03
15840089,Yolanda,Manhattan,40.8349,-73.94829,Entire home/apt,150,36,1.13,5,2019-01-01
15840527,Dora,Manhattan,40.7487,-73.97842,Private room,40,0,0.0,0,
15841513,Ducrot,Brooklyn,40.7158,-73.94259,Entire home/apt,150,17,0.6,102,2019-07-07
15842191,Vadzim,Brooklyn,40.67538,-73.98117,Private room,47,7,0.26,0,2017-01-05
15843671,Kevin,Queens,40.75957,-73.82206,Entire home/apt,85,68,2.13,0,2017-12-24
15844782,Tanya,Brooklyn,40.65815,-73.98172,Entire home/apt,100,87,2.78,77,2019-06-06
15844840,Oscar,Queens,40.7507,-73.85774,Private room,40,43,1.37,59,2019-08-06
15845077,Daisy,Brooklyn,40.68434,-73.95399,Entire home/apt,85,1,0.03,0,2016-07-11
15845215,Tashi,Queens,40.75082,-73.89447,Entire home/apt,99,171,5.3,1,2019-06-23
15845669,Rony,Bronx,40.88297,-73.90727,Entire home/apt,105,54,1.68,278,2019-06-24
15846039,Peter,Brooklyn,40.66011,-73.93202,Private room,33,119,3.69,277,2019-06-18
15851507,Maria,Brooklyn,40.69889,-73.92937,Private room,50,72,2.35,293,2019-03-06
15851599,Kevin,Manhattan,40.73317,-73.99813,Entire home/apt,295,15,0.49,0,2018-04-24
15853165,Pauline,Brooklyn,40.70688,-73.96745,Private room,72,154,4.79,215,2019-06-07
15854348,Davis & Coco,Manhattan,40.71454,-73.99271,Entire home/apt,300,58,1.79,36,2019-06-16
15854548,Audrey,Brooklyn,40.68866,-73.96147,Private room,48,24,0.78,304,2019-01-05
15855156,Hebert,Queens,40.75927,-73.9092,Private room,55,94,2.91,0,2019-04-16
15855646,Shani & Emily,Brooklyn,40.65783,-73.9563,Private room,100,90,2.95,0,2019-06-23
15856339,Aubrey,Brooklyn,40.69012,-73.97252,Entire home/apt,180,5,0.16,18,2019-04-14
15857118,Paula,Brooklyn,40.68562,-73.94042,Entire home/apt,300,34,1.11,180,2019-03-06
15857259,Alyssa,Manhattan,40.7611,-73.97412,Entire home/apt,2000,3,0.38,364,2019-05-31
15857334,Alyssa,Manhattan,40.76042,-73.97345,Entire home/apt,1020,12,0.39,365,2019-05-22
15857916,Baron,Brooklyn,40.68898,-73.94756,Private room,53,59,1.9,188,2018-02-03
15857972,Ben,Brooklyn,40.66958,-73.95081,Entire home/apt,160,1,0.04,290,2017-03-09
15858680,Francis,Manhattan,40.77502,-73.95536,Private room,143,8,0.26,365,2018-05-12
15858847,Jacob,Manhattan,40.80783,-73.95419,Private room,164,141,4.74,209,2019-10-06
15858922,Jacob,Manhattan,40.80986,-73.95349,Private room,164,143,4.82,221,2019-06-21
15859741,Jenima,Brooklyn,40.66197,-73.94668,Private room,48,74,2.38,20,2019-04-07
15859962,Henry,Manhattan,40.74411,-73.98011,Shared room,65,0,0.0,0,
15860051,Kary,Manhattan,40.72524,-73.97777,Private room,70,209,6.45,203,2019-06-07
15860528,Gail,Queens,40.71402,-73.90853,Entire home/apt,159,25,0.97,299,2019-06-21
15861331,Helena,Brooklyn,40.71368,-73.94236,Private room,89,26,0.8,0,2019-05-22
15862199,AGood,Queens,40.77204,-73.93344,Entire home/apt,100,131,4.12,8,2019-02-07
15865251,Yoko,Manhattan,40.77097,-73.94862,Private room,60,27,0.88,0,2017-06-30
15866121,Segun,Brooklyn,40.67638,-73.91578,Private room,42,13,0.41,364,2018-05-21
15866130,Diana,Brooklyn,40.696,-73.91303,Private room,57,17,0.66,307,2019-05-19
15866496,Hannah,Brooklyn,40.69702,-73.93269,Private room,43,1,0.03,0,2016-11-29
15867248,Dorothy,Manhattan,40.786,-73.94571,Private room,99,81,2.51,88,2019-05-26
15867800,Eugenie,Brooklyn,40.71805,-73.96416,Private room,105,38,1.21,0,2017-10-30
15868431,Patricia,Manhattan,40.8065,-73.94941,Entire home/apt,140,0,0.0,0,
15868654,Anthony,Manhattan,40.8451,-73.94101,Private room,65,3,0.1,179,2017-06-05
15870454,Jeniffer,Manhattan,40.76313,-73.9943,Entire home/apt,125,6,0.19,323,2019-09-05
15870976,Chris,Manhattan,40.78146,-73.97917,Entire home/apt,265,16,0.52,16,2019-02-07
15872277,Caroline,Manhattan,40.73267,-73.98259,Private room,100,1,0.03,0,2016-11-29
15873841,William,Brooklyn,40.64759,-73.99812,Private room,38,1,0.03,0,2016-10-11
15874245,Anabelle,Queens,40.76422,-73.92491,Private room,88,7,0.22,0,2017-06-22
15874648,Luis,Manhattan,40.82514,-73.95489,Private room,60,41,1.31,98,2019-09-06
15875061,Alex,Brooklyn,40.65739,-73.9806,Entire home/apt,159,32,0.99,0,2017-08-28
15876032,V.Stephan,Manhattan,40.7844,-73.94856,Private room,65,42,1.31,0,2019-06-13
15881766,Elena,Brooklyn,40.67432,-73.95329,Private room,700,1,0.03,87,2017-02-01
15882274,Rylee,Manhattan,40.79369,-73.96539,Entire home/apt,150,1,0.03,0,2017-01-01
15884157,Patrick,Brooklyn,40.69092,-73.91195,Private room,50,4,0.12,0,2016-11-26
15884886,Bianca,Brooklyn,40.68537,-73.95043,Private room,70,1,0.03,0,2017-02-01
15885355,Theo,Brooklyn,40.68241,-73.97957,Private room,225,4,0.13,0,2018-05-24
15886369,Nora,Manhattan,40.71622,-73.9912,Private room,61,25,0.79,20,2019-04-07
15887617,Shannon,Queens,40.66996,-73.8223,Private room,120,31,1.03,352,2019-06-16
15888227,Claudia,Brooklyn,40.71497,-73.96145,Private room,110,0,0.0,0,
15888448,Ale,Brooklyn,40.68148,-73.8904,Entire home/apt,63,54,1.71,344,2019-07-07
15888785,Jed,Brooklyn,40.69912,-73.93508,Private room,65,72,2.26,179,2019-06-30
15888899,Tong,Brooklyn,40.6825,-73.87165,Shared room,25,64,2.02,0,2019-03-06
15889590,Alan,Queens,40.76092,-73.82194,Entire home/apt,143,4,0.22,7,2019-09-06
15890023,Forrest,Manhattan,40.74226,-73.98344,Entire home/apt,197,47,1.46,13,2019-06-14
15890547,Aline,Brooklyn,40.72311,-73.9411,Private room,89,86,2.7,173,2019-10-05
15894199,Martha,Brooklyn,40.67567,-73.93744,Entire home/apt,158,61,1.92,264,2019-05-31
15895829,Risa,Manhattan,40.73278,-74.00053,Entire home/apt,125,12,0.38,0,2019-04-28
15896468,Emanuele,Manhattan,40.79084,-73.93962,Entire home/apt,250,6,0.22,0,2019-06-01
15896529,Nora,Manhattan,40.71542,-73.99045,Private room,119,117,3.65,207,2019-06-17
15899421,Lina,Manhattan,40.77409,-73.98031,Private room,128,71,2.21,171,2019-07-07
15899432,Ed,Brooklyn,40.69527,-73.9365,Entire home/apt,169,44,1.4,64,2019-06-24
15902775,Arthur,Manhattan,40.73726,-73.97932,Private room,115,61,1.94,137,2019-06-25
15903188,Julian,Queens,40.76785,-73.91596,Private room,70,19,1.5,172,2019-09-06
15910575,Grand,Manhattan,40.74771,-73.98873,Private room,115,2,0.08,88,2017-07-29
15910664,Andrea,Manhattan,40.81676,-73.96069,Private room,100,6,0.19,0,2018-02-10
15911064,Josh,Brooklyn,40.69411,-73.94086,Private room,50,91,2.83,262,2019-05-07
15911137,Siobhan,Manhattan,40.80811,-73.94486,Entire home/apt,200,3,0.09,0,2018-08-09
15911434,Ro,Manhattan,40.73845,-74.00551,Entire home/apt,220,8,0.27,0,2019-02-28
15912452,Daniel,Manhattan,40.86859,-73.91948,Private room,45,30,0.94,0,2019-02-01
15913986,Ny,Manhattan,40.81462,-73.95248,Entire home/apt,203,13,0.42,0,2018-11-25
15915152,Vanessa,Manhattan,40.74494,-73.97554,Entire home/apt,180,95,3.01,87,2019-06-30
15916709,Max,Bronx,40.87529,-73.8762,Private room,40,1,0.03,0,2016-12-24
15917098,Matthew,Brooklyn,40.64569,-73.95938,Private room,42,0,0.0,0,
15917278,Aryanna,Brooklyn,40.68084,-73.92038,Entire home/apt,130,107,3.47,81,2019-06-23
15917981,Akshay,Manhattan,40.76126,-73.98636,Entire home/apt,190,5,0.16,0,2019-02-01
15918889,Alexa,Brooklyn,40.70781,-73.95324,Private room,58,6,0.2,0,2017-12-31
15926847,Lidia,Brooklyn,40.68386,-73.96813,Entire home/apt,150,1,0.05,0,2017-08-10
15926876,Jeff,Bronx,40.88546,-73.90526,Private room,55,0,0.0,64,
15927071,Michael,Manhattan,40.74318,-74.00137,Entire home/apt,180,46,1.48,0,2019-06-22
15927523,Jennifer,Brooklyn,40.71463,-73.96474,Entire home/apt,250,53,1.68,2,2019-06-07
15927695,Aurora And John,Brooklyn,40.69533,-73.95439,Entire home/apt,150,14,0.46,0,2017-11-27
15928001,Corporate Housing,Manhattan,40.77754,-73.95641,Entire home/apt,125,11,0.38,342,2019-04-15
15928351,Jessy,Brooklyn,40.70852,-73.94849,Private room,49,7,0.32,37,2019-05-26
15928635,Dylana,Brooklyn,40.69906,-73.92431,Private room,40,96,2.99,78,2019-06-24
15928774,Sophie,Queens,40.74612,-73.87364,Private room,40,91,2.82,162,2019-06-30
15928835,Charles,Manhattan,40.80703,-73.95354,Entire home/apt,130,32,1.02,39,2019-06-26
15928889,Kevin,Brooklyn,40.69283,-73.92702,Private room,900,3,0.09,83,2018-09-26
15929281,Alex,Manhattan,40.72468,-73.9783,Private room,85,48,1.51,44,2019-06-24
15929625,Nidhi,Manhattan,40.73338,-73.98535,Private room,110,8,0.25,0,2018-04-28
15930495,Jay,Manhattan,40.72692,-73.98781,Private room,119,8,0.25,76,2018-02-11
15930602,Wendy,Manhattan,40.82305,-73.95033,Private room,60,23,0.73,97,2019-06-16
15930864,Sarah,Manhattan,40.87136,-73.91723,Entire home/apt,110,26,0.82,0,2018-06-17
15931762,Matt,Brooklyn,40.69543,-73.94448,Private room,200,0,0.0,89,
15936167,Kerry,Brooklyn,40.70884,-73.94354,Private room,50,77,2.44,107,2019-06-22
15936959,Regina,Brooklyn,40.67574,-73.97773,Entire home/apt,110,48,1.52,0,2019-05-21
15937164,Hector,Manhattan,40.74022,-74.00094,Entire home/apt,180,146,4.55,259,2019-01-07
15937310,Rachel,Queens,40.66675,-73.81071,Private room,75,7,0.27,197,2019-04-13
15938836,Asaf,Queens,40.72136,-73.81717,Entire home/apt,105,12,0.39,335,2019-06-22
15939056,David,Queens,40.72077,-73.81485,Entire home/apt,105,21,0.69,352,2019-05-31
15939098,Mike,Manhattan,40.77221,-73.94819,Entire home/apt,300,19,0.6,179,2019-05-21
15940176,Marc,Brooklyn,40.71329,-73.96322,Private room,60,72,2.35,7,2019-06-07
15940328,Dominique,Queens,40.77145,-73.93008,Entire home/apt,100,78,2.74,201,2019-07-07
15941474,Dr. Shirin,Queens,40.70857,-73.8075,Private room,120,77,2.39,361,2019-06-07
15942403,Gaddi,Brooklyn,40.62846,-73.93355,Private room,35,0,0.0,0,
15943090,Pamela,Brooklyn,40.68969,-73.95402,Private room,45,45,1.47,361,2019-06-23
15943475,Ali Nicole,Manhattan,40.7768,-73.98217,Entire home/apt,255,65,2.04,5,2019-10-06
15943497,Pamela,Brooklyn,40.68875,-73.95401,Private room,40,41,1.34,352,2019-05-24
15944313,Miriam,Brooklyn,40.63992,-73.96074,Private room,42,0,0.0,0,
15948069,Amy,Manhattan,40.79835,-73.9616,Entire home/apt,240,1,0.48,211,2019-08-05
15949915,Jon,Staten Island,40.56233,-74.12673,Entire home/apt,100,2,0.06,36,2017-01-30
15951107,Cg,Brooklyn,40.66146,-73.95478,Entire home/apt,110,88,2.76,248,2019-02-07
15952447,Helen And Alfred,Brooklyn,40.67192,-73.97733,Entire home/apt,185,104,3.28,262,2019-06-25
15952702,Melanie,Manhattan,40.73316,-74.00476,Entire home/apt,147,42,1.32,4,2019-06-23
15952950,Rachel,Brooklyn,40.69505,-73.90729,Private room,65,4,0.12,0,2018-06-14
15954073,Tiffanie,Manhattan,40.74114,-73.97657,Entire home/apt,200,22,0.81,11,2019-05-26
15954250,Ami,Brooklyn,40.68764,-73.96782,Entire home/apt,950,19,0.62,323,2019-05-20
15955297,Catherine,Brooklyn,40.69798,-73.99344,Entire home/apt,275,0,0.0,0,
15955577,William,Brooklyn,40.71612,-73.95085,Private room,200,11,0.36,83,2017-09-13
15955940,Eugene,Manhattan,40.79402,-73.96398,Entire home/apt,100,3,0.1,0,2018-01-01
15955961,Alison,Manhattan,40.72739,-73.98274,Entire home/apt,350,0,0.0,0,
15956155,Yukiko,Queens,40.74381,-73.89726,Private room,45,36,1.13,52,2019-06-26
15956162,Kaka,Queens,40.74674,-73.92194,Private room,75,122,3.78,0,2019-06-24
15956772,Jiyae,Brooklyn,40.69838,-73.91965,Shared room,60,0,0.0,0,
15956780,Lucy,Brooklyn,40.59744,-73.96964,Private room,40,7,0.22,318,2019-04-01
15958090,Tn,Queens,40.75669,-73.91974,Entire home/apt,74,21,0.89,0,2018-09-13
15958726,Nayamkah,Brooklyn,40.68411,-73.94494,Entire home/apt,100,5,0.16,0,2017-05-24
15958841,Jamin,Brooklyn,40.65766,-73.99919,Entire home/apt,95,73,2.39,131,2019-01-07
15961623,Roger,Queens,40.72381,-73.88688,Private room,59,8,0.83,73,2019-06-26
15963447,Ayo,Brooklyn,40.68536,-73.94358,Entire home/apt,180,75,2.35,237,2019-06-13
15963664,Vicky,Manhattan,40.80251,-73.95765,Private room,50,0,0.0,0,
15964171,Chaehyun,Manhattan,40.74182,-73.97898,Entire home/apt,160,9,0.28,0,2017-01-05
15964536,Jehanne,Brooklyn,40.70856,-73.95469,Entire home/apt,139,2,0.07,0,2017-04-01
15966074,Tong,Brooklyn,40.68313,-73.87077,Shared room,19,76,2.4,120,2019-06-20
15966974,Adriana,Manhattan,40.72705,-74.00419,Entire home/apt,375,14,0.73,335,2019-05-19
15967392,Gee,Manhattan,40.79335,-73.94527,Entire home/apt,135,45,1.4,0,2017-02-07
15968041,Christine,Manhattan,40.75361,-73.97215,Entire home/apt,175,0,0.0,0,
15968094,Kyle,Brooklyn,40.68318,-73.93497,Entire home/apt,169,78,2.54,84,2019-06-24
15968426,Jwanah,Queens,40.76248,-73.92422,Private room,56,0,0.0,0,
15969097,Jaimie,Manhattan,40.76323,-73.95916,Entire home/apt,200,2,0.07,0,2018-10-18
15969964,Tessa,Brooklyn,40.70604,-73.92232,Entire home/apt,115,3,0.1,0,2017-04-26
15969978,Rebecca,Brooklyn,40.67559,-73.96066,Entire home/apt,45,1,0.03,0,2016-11-16
15970276,Rex,Manhattan,40.7612,-73.98631,Entire home/apt,400,12,0.38,26,2019-02-05
15970318,Dr. Shirin,Queens,40.70839,-73.80623,Private room,65,47,1.48,365,2019-12-05
15970947,Tong,Brooklyn,40.68398,-73.87039,Private room,39,2,0.07,0,2017-06-19
15971062,El Haj,Manhattan,40.8036,-73.94603,Private room,80,3,0.28,339,2019-06-24
15971308,Siobhan,Manhattan,40.80604,-73.94233,Private room,85,97,3.07,14,2019-06-24
15971342,Kylia,Manhattan,40.77968,-73.95307,Private room,150,11,0.97,0,2019-07-06
15972733,Carolina,Manhattan,40.71953,-73.98364,Private room,75,0,0.0,0,
15974141,Bianca,Queens,40.76938,-73.93227,Private room,120,1,0.05,351,2018-07-01
15974157,Abeer,Queens,40.75109,-73.88049,Entire home/apt,100,4,0.13,157,2018-11-11
15974364,Kristin,Manhattan,40.73266,-73.98412,Private room,75,18,0.88,62,2019-05-17
15975039,Max,Brooklyn,40.71169,-73.95827,Private room,91,13,0.55,85,2019-12-06
15979856,Jochen,Manhattan,40.80031,-73.95514,Private room,150,2,0.07,0,2018-12-30
15980715,Freddi,Brooklyn,40.699,-73.92849,Private room,46,26,0.91,0,2019-06-19
15981196,Madeline,Brooklyn,40.67302,-73.94815,Private room,65,10,0.93,12,2019-05-26
15981246,Shani,Manhattan,40.76301,-73.95994,Entire home/apt,500,5,0.16,362,2018-12-29
15982208,Cristina And Sasha,Brooklyn,40.69891,-73.93072,Private room,45,158,4.93,201,2019-06-25
15982472,Wendy,Brooklyn,40.69326,-73.93265,Private room,50,0,0.0,0,
15983139,Nicole & Omari,Brooklyn,40.68638,-73.92856,Entire home/apt,155,122,3.96,59,2019-06-30
15983174,David,Brooklyn,40.67595,-73.97635,Entire home/apt,149,8,0.26,0,2019-04-27
15983444,Ashley,Brooklyn,40.71644,-73.9433,Private room,60,5,0.16,0,2017-10-22
15984242,Kara,Manhattan,40.82434,-73.94979,Private room,42,3,0.1,53,2019-02-01
15984446,ResortShare5,Manhattan,40.7523,-73.97288,Private room,198,23,0.75,329,2019-04-23
15984590,Luca And Kameko,Manhattan,40.80778,-73.94345,Private room,45,6,0.25,164,2019-06-23
15984809,Linda,Brooklyn,40.67896,-73.95748,Entire home/apt,130,3,0.1,13,2018-03-05
15984863,Kim,Brooklyn,40.69637,-73.93995,Private room,44,38,1.24,45,2019-06-24
15984877,Ira,Manhattan,40.72068,-73.99291,Entire home/apt,250,3,0.19,4,2019-05-31
15984905,Luca And Kameko,Manhattan,40.80762,-73.94446,Private room,50,5,0.16,151,2018-11-18
15984984,Nilu,Brooklyn,40.68252,-73.96436,Entire home/apt,195,39,1.25,62,2019-06-30
15985221,Luca And Kameko,Manhattan,40.80572,-73.94349,Private room,45,7,0.23,175,2019-04-05
15985264,Jane,Brooklyn,40.72482,-73.9525,Private room,37,4,0.13,0,2018-01-01
15985873,Umut&Deniz,Manhattan,40.71867,-73.98959,Private room,78,46,1.45,341,2019-06-16
15986033,Brittany & Matt,Manhattan,40.8359,-73.93842,Entire home/apt,80,4,0.13,0,2018-09-07
15986371,S,Manhattan,40.83071,-73.94093,Entire home/apt,200,0,0.0,0,
15986677,Umut&Deniz,Manhattan,40.71858,-73.98968,Private room,78,7,0.23,365,2018-06-30
15986775,Massimo,Manhattan,40.81668,-73.94511,Private room,35,4,0.12,0,2016-11-26
15986856,Sara,Queens,40.75748,-73.93119,Private room,52,0,0.0,0,
15987034,Gino,Brooklyn,40.72388,-73.9404,Entire home/apt,150,0,0.0,364,
15987217,Ariana,Brooklyn,40.64693,-73.95944,Private room,33,1,0.03,0,2017-02-21
15987959,Sebastien,Manhattan,40.78122,-73.94989,Entire home/apt,129,1,0.03,0,2016-11-18
15988392,Marina,Staten Island,40.62903,-74.08206,Private room,49,17,0.53,0,2017-05-09
15988494,Dali,Manhattan,40.79935,-73.95399,Private room,103,2,0.06,0,2016-10-12
15988664,Samuel,Manhattan,40.72372,-73.97984,Entire home/apt,150,85,3.33,194,2019-06-30
15989547,Angelica,Brooklyn,40.68724,-73.95068,Private room,41,9,0.28,0,2018-04-01
15989608,Fayth,Manhattan,40.7308,-73.98619,Private room,76,4,0.13,0,2018-08-31
15990051,Kathryn,Brooklyn,40.68327,-73.93858,Entire home/apt,120,9,0.31,298,2019-01-27
15990199,Tingting,Manhattan,40.78602,-73.97537,Entire home/apt,167,3,0.09,0,2017-02-10
15990316,Matt,Queens,40.76332,-73.91351,Entire home/apt,95,20,0.63,0,2018-02-19
15990572,Cristina And Sasha,Brooklyn,40.69994,-73.93224,Private room,35,148,4.63,169,2019-06-24
15992078,C.D.,Manhattan,40.75372,-73.99332,Shared room,99,8,0.26,365,2019-05-19
15994498,George,Manhattan,40.80878,-73.95206,Entire home/apt,150,81,2.57,63,2019-02-06
15995824,Juan,Manhattan,40.76375,-73.94856,Private room,65,2,0.34,0,2019-02-24
15997148,Erin & Marla,Brooklyn,40.69092,-73.92866,Entire home/apt,150,3,0.09,0,2017-07-06
15997880,Eva,Queens,40.76184,-73.92839,Entire home/apt,76,9,0.29,0,2017-11-06
15998138,ResortShare5,Manhattan,40.7522,-73.97285,Entire home/apt,198,31,1.19,322,2019-05-17
15998231,Miller,Brooklyn,40.68631,-73.95597,Private room,35,0,0.0,0,
15999129,Alex,Queens,40.75989,-73.91343,Entire home/apt,110,6,0.19,0,2018-01-19
16000062,Ariana,Brooklyn,40.6732,-73.96195,Entire home/apt,300,0,0.0,0,
16002841,Majeed,Manhattan,40.74786,-73.99527,Entire home/apt,125,0,0.0,0,
16002946,Matt,Brooklyn,40.69744,-73.98445,Entire home/apt,225,0,0.0,0,
16004740,Claudia,Manhattan,40.77878,-73.95056,Entire home/apt,265,10,0.45,3,2018-08-20
16004758,Quentin,Manhattan,40.76435,-73.95782,Entire home/apt,110,2,0.06,0,2017-09-04
16004776,Susan,Brooklyn,40.69671,-73.98417,Private room,70,106,3.59,53,2019-06-07
16004955,Antonio,Brooklyn,40.71824,-73.95289,Entire home/apt,220,1,0.03,0,2016-12-27
16004977,Lina,Brooklyn,40.68919,-73.94073,Entire home/apt,80,6,0.24,0,2017-09-29
16005448,Esther,Manhattan,40.72757,-73.98439,Private room,55,12,0.37,4,2018-03-25
16005960,Scott,Manhattan,40.71828,-73.99761,Entire home/apt,115,4,0.12,35,2019-05-05
16009487,Elisia,Manhattan,40.80891,-73.94247,Entire home/apt,265,113,3.55,297,2019-06-23
16010302,Pablo,Manhattan,40.75133,-73.99965,Entire home/apt,228,16,0.51,103,2019-06-07
16010428,Ignacio,Brooklyn,40.69175,-73.91516,Private room,50,2,0.06,0,2016-11-26
16010783,Devin T.,Manhattan,40.7958,-73.93186,Entire home/apt,280,53,2.29,12,2019-03-07
16011441,M,Queens,40.74327,-73.90627,Private room,75,9,0.28,7,2018-08-26
16011595,Tony,Brooklyn,40.70969,-73.95252,Entire home/apt,120,1,0.16,0,2019-03-01
16012941,Marina,Manhattan,40.7953,-73.97248,Entire home/apt,250,2,0.07,0,2017-04-16
16014578,Elsa,Manhattan,40.76365,-73.98149,Private room,350,0,0.0,0,
16014657,Monica,Queens,40.74644,-73.94479,Private room,70,1,0.16,0,2019-04-01
16014708,Chuck,Manhattan,40.80313,-73.95027,Entire home/apt,135,113,3.58,86,2019-06-15
16014791,CZ Casa,Manhattan,40.75536,-73.9995,Private room,110,188,5.87,158,2019-06-26
16015053,Nick,Brooklyn,40.71304,-73.96381,Entire home/apt,149,120,3.75,329,2019-06-16
16015571,Nathaniel,Brooklyn,40.62531,-73.93414,Shared room,22,20,1.28,160,2019-03-07
16017948,Suzie And Ryan,Brooklyn,40.64277,-73.94715,Private room,49,18,0.59,90,2019-06-23
16018094,Chayla,Manhattan,40.75381,-73.97125,Private room,899,2,0.06,365,2016-09-12
16018596,Paloma,Manhattan,40.82204,-73.94517,Private room,40,4,0.22,0,2018-09-22
16019792,Sonia,Brooklyn,40.63291,-73.94302,Entire home/apt,70,62,1.94,40,2019-02-07
16023497,Chana,Brooklyn,40.68309,-73.98529,Entire home/apt,340,12,0.4,63,2019-03-07
16024539,Cristina,Brooklyn,40.72413,-73.9509,Entire home/apt,75,14,0.7,93,2019-08-06
16025835,Victoria,Queens,40.75555,-73.76515,Entire home/apt,53,0,0.0,66,
16026000,Manny Lucas,Manhattan,40.75976,-73.97178,Private room,90,6,0.19,0,2017-07-04
16026135,Alexandra,Queens,40.70564,-73.89246,Private room,105,0,0.0,0,
16026567,Samuel,Brooklyn,40.70875,-73.94478,Private room,49,85,2.74,35,2019-05-27
16026815,Anna,Queens,40.75559,-73.9208,Private room,95,62,1.96,118,2019-01-07
16027312,Travis,Manhattan,40.7806,-73.95178,Entire home/apt,155,9,0.28,0,2018-07-26
16027606,James,Brooklyn,40.67776,-73.92754,Shared room,40,17,0.53,0,2018-08-10
16027709,Montana,Brooklyn,40.7082,-73.94476,Private room,47,5,0.74,4,2019-01-02
16027733,Raymond,Manhattan,40.77261,-73.94995,Entire home/apt,190,0,0.0,180,
16028015,Azure,Manhattan,40.7635,-73.97677,Entire home/apt,700,15,1.27,302,2019-06-20
16028674,Jasmine,Manhattan,40.72008,-73.98865,Private room,109,3,0.18,0,2018-01-09
16029127,ResortShare5,Manhattan,40.75246,-73.97356,Entire home/apt,198,27,0.88,246,2019-03-05
16032177,Kevin,Manhattan,40.74344,-73.99506,Entire home/apt,149,8,0.25,0,2017-01-28
16036569,Jd,Queens,40.76435,-73.92001,Entire home/apt,101,9,0.28,0,2017-11-15
16036654,Amanda,Manhattan,40.7341,-74.00104,Entire home/apt,150,1,0.03,0,2016-11-20
16037130,Michael,Manhattan,40.72796,-74.00154,Entire home/apt,135,3,0.1,0,2017-07-31
16037497,Shaun,Manhattan,40.73596,-74.00927,Entire home/apt,220,0,0.0,0,
16037576,Phillip,Manhattan,40.77128,-73.95787,Private room,80,19,0.6,0,2018-11-24
16037703,Maayan,Brooklyn,40.68903,-73.91828,Entire home/apt,84,88,2.88,155,2019-01-07
16039453,Nepreil,Queens,40.69469,-73.78196,Entire home/apt,99,13,1.71,365,2019-06-30
16040229,Oliver,Manhattan,40.76807,-73.98418,Private room,100,2,0.09,0,2017-06-11
16040987,Tamara,Brooklyn,40.66209,-73.92913,Shared room,50,23,0.74,364,2018-12-29
16041091,Raymond,Manhattan,40.77105,-73.9863,Entire home/apt,175,4,0.14,160,2018-09-01
16048422,Louise,Brooklyn,40.73419,-73.95675,Private room,60,1,0.03,0,2017-02-01
16050081,Sara,Brooklyn,40.68257,-73.99626,Entire home/apt,170,2,0.06,64,2017-12-29
16050276,Mark,Brooklyn,40.68792,-73.92411,Entire home/apt,170,213,6.9,37,2019-06-29
16050505,Eric,Brooklyn,40.69519,-73.95107,Entire home/apt,75,3,0.09,0,2016-11-29
16050862,Idit,Brooklyn,40.71683,-73.94448,Private room,75,0,0.0,0,
16051971,Matthew,Manhattan,40.78892,-73.94185,Entire home/apt,130,3,0.1,0,2017-01-16
16053606,Rafael,Manhattan,40.77815,-73.97574,Private room,88,3,0.1,0,2017-05-31
16054200,Ridhima,Manhattan,40.73204,-73.98364,Private room,110,16,0.5,0,2019-05-27
